evidence_id,type,domain,name,claim,path,line,detail
OOL-E0180,table,作品集与内容编辑,o_pf_binder,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2588,
OOL-E0181,table,作品集与内容编辑,o_pf_section,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2607,
OOL-E0182,table,作品集与内容编辑,o_ce_page,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2624,
OOL-E0183,table,作品集与内容编辑,o_ce_page_body,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2646,
OOL-E0184,table,作品集与内容编辑,o_ce_page_part,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2655,
OOL-E0185,table,作品集与内容编辑,o_media,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2673,
OOL-E0186,table,作品集与内容编辑,o_media_tag,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2701,
OOL-E0187,table,作品集与内容编辑,o_media_to_tax_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2709,
OOL-E0188,table,作品集与内容编辑,o_media_to_group,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2717,
OOL-E0189,table,作品集与内容编辑,o_media_version,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2729,
OOL-E0190,table,作品集与内容编辑,o_media_version_metadata,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2746,
OOL-E0191,table,作品集与内容编辑,o_media_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2757,
OOL-E0192,table,作品集与内容编辑,o_media_to_page_part,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2767,
OOL-E0193,table,作品集与内容编辑,o_ce_page_reference,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2779,
OOL-E0194,table,作品集与内容编辑,o_pf_category,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2788,
OOL-E0195,table,作品集与内容编辑,o_pf_category_relation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2795,
OOL-E0196,table,作品集与内容编辑,o_pf_assessment_section,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2804,
OOL-E0197,table,作品集与内容编辑,o_ce_assignment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2816,
OOL-E0198,table,作品集与内容编辑,o_pf_binder_user_infos,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2841,
OOL-E0199,table,作品集与内容编辑,o_ce_page_user_infos,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2854,
OOL-E0200,table,作品集与内容编辑,o_ce_page_to_tax_competence,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2866,
OOL-E0201,table,作品集与内容编辑,o_ce_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2874,
OOL-E0202,table,质量管理与表单,o_eva_form_survey,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2887,
OOL-E0203,table,质量管理与表单,o_eva_form_participation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2903,
OOL-E0204,table,质量管理与表单,o_eva_form_session,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2921,
OOL-E0205,table,质量管理与表单,o_eva_form_response,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2943,
OOL-E0206,table,质量管理与表单,o_qual_data_collection,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2957,
OOL-E0207,table,质量管理与表单,o_qual_data_collection_to_org,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2978,
OOL-E0208,table,质量管理与表单,o_qual_context,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,2986,
OOL-E0209,table,质量管理与表单,o_qual_context_to_organisation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3000,
OOL-E0210,table,质量管理与表单,o_qual_context_to_curriculum,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3008,
OOL-E0211,table,质量管理与表单,o_qual_context_to_cur_element,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3016,
OOL-E0212,table,质量管理与表单,o_qual_context_to_tax_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3024,
OOL-E0213,table,质量管理与表单,o_qual_reminder,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3032,
OOL-E0214,table,质量管理与表单,o_qual_report_access,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3043,
OOL-E0215,table,质量管理与表单,o_qual_generator,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3059,
OOL-E0216,table,质量管理与表单,o_qual_generator_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3071,
OOL-E0217,table,质量管理与表单,o_qual_generator_to_org,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3081,
OOL-E0218,table,质量管理与表单,o_qual_generator_override,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3089,
OOL-E0219,table,质量管理与表单,o_qual_analysis_presentation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3101,
OOL-E0220,table,质量管理与表单,o_qual_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3117,
OOL-E0221,table,题库,o_qp_pool,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3131,
OOL-E0222,table,题库,o_qp_taxonomy_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3141,
OOL-E0223,table,题库,o_qp_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3152,
OOL-E0224,table,题库,o_qp_item_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3192,
OOL-E0225,table,题库,o_qp_pool_2_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3206,
OOL-E0226,table,题库,o_qp_share_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3215,
OOL-E0227,table,题库,o_qp_item_collection,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3224,
OOL-E0228,table,题库,o_qp_collection_2_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3233,
OOL-E0229,table,题库,o_qp_edu_context,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3241,
OOL-E0230,table,题库,o_qp_item_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3249,
OOL-E0231,table,题库,o_qp_license,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3257,
OOL-E0232,table,LTI集成,o_lti_outcome,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3267,
OOL-E0233,table,LTI集成,o_lti_tool,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3281,
OOL-E0234,table,LTI集成,o_lti_tool_deployment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3298,
OOL-E0235,table,LTI集成,o_lti_context,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3325,
OOL-E0236,table,LTI集成,o_lti_platform,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3350,
OOL-E0237,table,LTI集成,o_lti_shared_tool_deployment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3368,
OOL-E0238,table,LTI集成,o_lti_shared_tool_service,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3379,
OOL-E0239,table,LTI集成,o_lti_content_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3390,
OOL-E0240,table,LTI集成,o_lti_key,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3433,
OOL-E0241,table,测评、作业与成绩,o_cl_checkbox,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3446,
OOL-E0242,table,测评、作业与成绩,o_cl_check,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3457,
OOL-E0243,table,测评、作业与成绩,o_gta_task_list,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3468,
OOL-E0244,table,测评、作业与成绩,o_gta_task,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3477,
OOL-E0245,table,测评、作业与成绩,o_gta_task_revision,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3514,
OOL-E0246,table,测评、作业与成绩,o_gta_task_revision_date,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3528,
OOL-E0247,table,测评、作业与成绩,o_gta_review_assignment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3538,
OOL-E0248,table,测评、作业与成绩,o_gta_mark,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3551,
OOL-E0249,table,其他业务模块,o_rem_reminder,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3561,
OOL-E0250,table,其他业务模块,o_rem_sent_reminder,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3579,
OOL-E0251,table,其他业务模块,o_ex_task,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3589,
OOL-E0252,table,其他业务模块,o_ex_task_modifier,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3608,
OOL-E0253,table,其他业务模块,o_ex_export_metadata,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3617,
OOL-E0254,table,其他业务模块,o_ex_export_metadata_to_org,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3637,
OOL-E0255,table,其他业务模块,o_ex_export_metadata_to_cur,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3645,
OOL-E0256,table,其他业务模块,o_ex_export_metadata_to_cur_el,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3653,
OOL-E0257,table,其他业务模块,o_sms_message_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3662,
OOL-E0258,table,其他业务模块,o_feed,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3674,
OOL-E0259,table,其他业务模块,o_feed_item,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3691,
OOL-E0260,table,其他业务模块,o_lecture_reason,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3716,
OOL-E0261,table,其他业务模块,o_lecture_absence_category,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3726,
OOL-E0262,table,其他业务模块,o_lecture_absence_notice,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3736,
OOL-E0263,table,其他业务模块,o_lecture_block,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3754,
OOL-E0264,table,其他业务模块,o_lecture_block_to_group,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3787,
OOL-E0265,table,其他业务模块,o_lecture_notice_to_block,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3794,
OOL-E0266,table,其他业务模块,o_lecture_notice_to_entry,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3802,
OOL-E0267,table,其他业务模块,o_lecture_block_roll_call,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3810,
OOL-E0268,table,其他业务模块,o_lecture_reminder,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3834,
OOL-E0269,table,其他业务模块,o_lecture_participant_summary,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3843,
OOL-E0270,table,其他业务模块,o_lecture_entry_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3862,
OOL-E0271,table,其他业务模块,o_lecture_block_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3884,
OOL-E0272,table,其他业务模块,o_lecture_block_to_tax_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3901,
OOL-E0273,table,其他业务模块,o_cp_system,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3910,
OOL-E0274,table,其他业务模块,o_cp_system_to_organisation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3925,
OOL-E0275,table,其他业务模块,o_cp_wallet,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3933,
OOL-E0276,table,其他业务模块,o_cp_transaction,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3944,
OOL-E0277,table,其他业务模块,o_cp_transaction_details,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3962,
OOL-E0278,table,其他业务模块,o_cp_repositoryentry_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3971,
OOL-E0279,table,其他业务模块,o_cp_cur_element_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3984,
OOL-E0280,table,其他业务模块,o_tax_taxonomy,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,3996,
OOL-E0281,table,其他业务模块,o_tax_taxonomy_level_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4011,
OOL-E0282,table,其他业务模块,o_tax_taxonomy_type_to_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4035,
OOL-E0283,table,其他业务模块,o_tax_taxonomy_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4042,
OOL-E0284,table,其他业务模块,o_tax_taxonomy_competence,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4064,
OOL-E0285,table,其他业务模块,o_tax_competence_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4081,
OOL-E0286,table,其他业务模块,o_dialog_element,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4096,
OOL-E0287,table,其他业务模块,o_lic_license_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4111,
OOL-E0288,table,其他业务模块,o_lic_license_type_activation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4124,
OOL-E0289,table,其他业务模块,o_lic_license,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4132,
OOL-E0290,table,用户、组织与权限,o_org_organisation_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4145,
OOL-E0291,table,用户、组织与权限,o_org_organisation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4158,
OOL-E0292,table,用户、组织与权限,o_org_email_domain,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4178,
OOL-E0293,table,用户、组织与权限,o_org_type_to_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4189,
OOL-E0294,table,资源仓库与课程资源,o_re_to_organisation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4196,
OOL-E0295,table,课程体系与培养计划,o_cur_element_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4207,
OOL-E0296,table,课程体系与培养计划,o_cur_curriculum,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4226,
OOL-E0297,table,课程体系与培养计划,o_cur_curriculum_element,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4243,
OOL-E0298,table,课程体系与培养计划,o_cur_element_type_to_type,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4297,
OOL-E0299,table,课程体系与培养计划,o_cur_element_to_tax_level,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4304,
OOL-E0300,table,课程体系与培养计划,o_cur_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4312,
OOL-E0301,table,其他业务模块,o_es_usage,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4326,
OOL-E0302,table,其他业务模块,o_livestream_launch,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4345,
OOL-E0303,table,其他业务模块,o_livestream_url_template,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4355,
OOL-E0304,table,其他业务模块,o_grad_to_identity,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4366,
OOL-E0305,table,其他业务模块,o_grad_assignment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4376,
OOL-E0306,table,其他业务模块,o_grad_time_record,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4395,
OOL-E0307,table,其他业务模块,o_grad_configuration,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4407,
OOL-E0308,table,其他业务模块,o_course_element,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4428,
OOL-E0309,table,其他业务模块,o_course_color_category,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4448,
OOL-E0310,table,其他业务模块,o_course_disclaimer_consent,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4461,
OOL-E0311,table,其他业务模块,o_ap_topic,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4473,
OOL-E0312,table,其他业务模块,o_ap_organizer,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4489,
OOL-E0313,table,其他业务模块,o_ap_topic_to_group,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4498,
OOL-E0314,table,其他业务模块,o_ap_appointment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4506,
OOL-E0315,table,其他业务模块,o_ap_participation,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4528,
OOL-E0316,table,用户、组织与权限,o_org_role_to_right,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4540,
OOL-E0317,table,其他业务模块,o_ct_location,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4550,
OOL-E0318,table,其他业务模块,o_ct_registration,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4569,
OOL-E0319,table,其他业务模块,o_immunity_proof,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4596,
OOL-E0320,table,其他业务模块,o_zoom_profile,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4608,
OOL-E0321,table,其他业务模块,o_zoom_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4622,
OOL-E0322,table,项目与协作,o_proj_project,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4634,
OOL-E0323,table,项目与协作,o_proj_project_to_org,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4652,
OOL-E0324,table,项目与协作,o_proj_template_to_org,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4659,
OOL-E0325,table,项目与协作,o_proj_project_user_info,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4666,
OOL-E0326,table,项目与协作,o_proj_artefact,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4675,
OOL-E0327,table,项目与协作,o_proj_artefact_to_artefact,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4690,
OOL-E0328,table,项目与协作,o_proj_tag,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4699,
OOL-E0329,table,项目与协作,o_proj_file,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4707,
OOL-E0330,table,项目与协作,o_proj_todo,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4715,
OOL-E0331,table,项目与协作,o_proj_note,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4724,
OOL-E0332,table,项目与协作,o_proj_appointment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4733,
OOL-E0333,table,项目与协作,o_proj_milestone,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4752,
OOL-E0334,table,项目与协作,o_proj_decision,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4765,
OOL-E0335,table,项目与协作,o_proj_activity,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4775,
OOL-E0336,table,资源仓库与课程资源,o_repositoryentry_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4793,
OOL-E0337,table,其他业务模块,o_jup_hub,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4806,
OOL-E0338,table,其他业务模块,o_jup_deployment,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4826,
OOL-E0339,table,其他业务模块,o_badge_template,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4840,
OOL-E0340,table,其他业务模块,o_badge_class,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4852,
OOL-E0341,table,其他业务模块,o_badge_assertion,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4880,
OOL-E0342,table,其他业务模块,o_badge_category,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4899,
OOL-E0343,table,其他业务模块,o_badge_entry_config,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4907,
OOL-E0344,table,其他业务模块,o_badge_organization,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4918,
OOL-E0345,table,其他业务模块,o_gui_prefs,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4928,
OOL-E0346,table,其他业务模块,o_tb_broker,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4940,
OOL-E0347,table,其他业务模块,o_tb_participant,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4960,
OOL-E0348,table,其他业务模块,o_tb_topic,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4970,
OOL-E0349,table,其他业务模块,o_tb_custom_field_definition,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,4989,
OOL-E0350,table,其他业务模块,o_tb_custom_field,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,5002,
OOL-E0351,table,其他业务模块,o_tb_selection,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,5013,
OOL-E0352,table,其他业务模块,o_tb_audit_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,5024,
OOL-E0353,table,其他业务模块,o_ai_usage_log,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,5040,
OOL-E0354,table,其他业务模块,o_feed_tag,PostgreSQL setupDatabase.sql 定义业务表,src/main/resources/database/postgresql/setupDatabase.sql,5078,
OOL-E0355,entity,其他,NoteImpl,JPA 实体/表映射类,src/main/java/org/olat/note/NoteImpl.java,,o_note
OOL-E0356,entity,注册,SelfRegistrationAutoAccessMethod,JPA 实体/表映射类,src/main/java/org/olat/registration/SelfRegistrationAutoAccessMethod.java,,
OOL-E0357,entity,注册,TemporaryKeyImpl,JPA 实体/表映射类,src/main/java/org/olat/registration/TemporaryKeyImpl.java,,o_temporarykey
