evidence_id,type,domain,name,claim,path,line,detail
ILI-E0206,table,测试、评估与证书,ass_log_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,823,
ILI-E0207,table,用户、对象与权限,auth_ext_attr_mapping,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,837,
ILI-E0208,table,平台服务,background_task,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,855,
ILI-E0209,table,平台服务,background_task_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,876,
ILI-E0210,table,其他,badge_badge,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,890,
ILI-E0211,table,其他,badge_badge_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,914,
ILI-E0212,table,其他,badge_image_templ_type,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,928,
ILI-E0213,table,其他,badge_image_template,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,943,
ILI-E0214,table,其他,badge_image_template_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,960,
ILI-E0215,table,其他,badge_user_badge,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,974,
ILI-E0216,table,其他,benchmark,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,992,
ILI-E0217,table,其他,benchmark_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1012,
ILI-E0218,table,沟通协作,book_obj_use_book,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1026,
ILI-E0219,table,沟通协作,book_sel_object,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1041,
ILI-E0220,table,沟通协作,booking_entry,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1057,
ILI-E0221,table,沟通协作,booking_entry_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1075,
ILI-E0222,table,沟通协作,booking_member,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1089,
ILI-E0223,table,沟通协作,booking_member_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1106,
ILI-E0224,table,沟通协作,booking_obj_assignment,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1120,
ILI-E0225,table,沟通协作,booking_object,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1135,
ILI-E0226,table,沟通协作,booking_object_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1161,
ILI-E0227,table,沟通协作,booking_preferences,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1175,
ILI-E0228,table,沟通协作,booking_reservation,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1191,
ILI-E0229,table,沟通协作,booking_reservation_group_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1219,
ILI-E0230,table,沟通协作,booking_reservation_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1233,
ILI-E0231,table,沟通协作,booking_schedule,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1247,
ILI-E0232,table,沟通协作,booking_schedule_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1271,
ILI-E0233,table,沟通协作,booking_schedule_slot,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1285,
ILI-E0234,table,沟通协作,booking_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1302,
ILI-E0235,table,沟通协作,booking_user,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1329,
ILI-E0236,table,沟通协作,bookmark_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1347,
ILI-E0237,table,沟通协作,bookmark_data_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1367,
ILI-E0238,table,沟通协作,bookmark_tree,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1382,
ILI-E0239,table,其他,buddylist,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1405,
ILI-E0240,table,其他,buddylist_requests,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1421,
ILI-E0241,table,平台服务,cache_clob,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1439,
ILI-E0242,table,平台服务,cache_text,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1464,
ILI-E0243,table,沟通协作,cal_auth_token,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1489,
ILI-E0244,table,沟通协作,cal_cat_assignments,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1509,
ILI-E0245,table,沟通协作,cal_cat_visibility,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1525,
ILI-E0246,table,沟通协作,cal_categories,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1543,
ILI-E0247,table,沟通协作,cal_categories_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1568,
ILI-E0248,table,沟通协作,cal_ch_group,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1582,
ILI-E0249,table,沟通协作,cal_ch_group_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1599,
ILI-E0250,table,沟通协作,cal_ch_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1613,
ILI-E0251,table,沟通协作,cal_entries,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1628,
ILI-E0252,table,沟通协作,cal_entries_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1660,
ILI-E0253,table,沟通协作,cal_notification,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1674,
ILI-E0254,table,沟通协作,cal_notification_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1693,
ILI-E0255,table,沟通协作,cal_rec_exclusion,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1707,
ILI-E0256,table,沟通协作,cal_rec_exclusion_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1724,
ILI-E0257,table,沟通协作,cal_recurrence_rules,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1738,
ILI-E0258,table,沟通协作,cal_recurrence_rules_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1766,
ILI-E0259,table,沟通协作,cal_registrations,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1780,
ILI-E0260,table,沟通协作,cal_shared,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1797,
ILI-E0261,table,沟通协作,cal_shared_status,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1816,
ILI-E0262,table,沟通协作,chatroom_admconfig,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1832,
ILI-E0263,table,沟通协作,chatroom_admconfig_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1849,
ILI-E0264,table,沟通协作,chatroom_bans,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1863,
ILI-E0265,table,沟通协作,chatroom_history,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1881,
ILI-E0266,table,沟通协作,chatroom_history_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1899,
ILI-E0267,table,沟通协作,chatroom_sessions,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1913,
ILI-E0268,table,沟通协作,chatroom_sessions_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1935,
ILI-E0269,table,沟通协作,chatroom_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1949,
ILI-E0270,table,沟通协作,chatroom_settings_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1972,
ILI-E0271,table,沟通协作,chatroom_users,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,1987,
ILI-E0272,table,其他,cmi_comment_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2024,
ILI-E0273,table,其他,cmi_correct_response_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2055,
ILI-E0274,table,其他,cmi_custom,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2069,
ILI-E0275,table,其他,cmi_gobjective,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2088,
ILI-E0276,table,其他,cmi_interaction_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2139,
ILI-E0277,table,其他,cmi_node_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2214,
ILI-E0278,table,其他,cmi_objective_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2256,
ILI-E0279,table,其他,cmix_del_object,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2270,
ILI-E0280,table,其他,cmix_del_user,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2288,
ILI-E0281,table,其他,cmix_lrs_types,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2305,
ILI-E0282,table,其他,cmix_lrs_types_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2348,
ILI-E0283,table,其他,cmix_results,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2362,
ILI-E0284,table,其他,cmix_results_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2383,
ILI-E0285,table,其他,cmix_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2397,
ILI-E0286,table,其他,cmix_token,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2458,
ILI-E0287,table,其他,cmix_users,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2482,
ILI-E0288,table,其他,conditions,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2503,
ILI-E0289,table,其他,conditions_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2531,
ILI-E0290,table,其他,cont_filter_field,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2545,
ILI-E0291,table,其他,cont_member_skills,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2560,
ILI-E0292,table,其他,cont_skills,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2579,
ILI-E0293,table,其他,container_reference,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2595,
ILI-E0294,table,其他,container_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2612,
ILI-E0295,table,其他,container_sorting,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2628,
ILI-E0296,table,其他,container_sorting_bl,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2646,
ILI-E0297,table,其他,container_sorting_set,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2661,
ILI-E0298,table,仓库、课程与学习资源,content_object,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2679,
ILI-E0299,table,仓库、课程与学习资源,content_page_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2724,
ILI-E0300,table,仓库、课程与学习资源,content_page_metrics,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2739,
ILI-E0301,table,其他,copg_multilang,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2756,
ILI-E0302,table,其他,copg_multilang_lang,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2772,
ILI-E0303,table,其他,copg_pc_def,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2788,
ILI-E0304,table,其他,copg_pobj_def,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2850,
ILI-E0305,table,其他,copg_section_timings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2893,
ILI-E0306,table,其他,copy_wizard_options,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2909,
ILI-E0307,table,其他,cp_auxilaryresource,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2925,
ILI-E0308,table,其他,cp_datamap,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,2959,
ILI-E0309,table,其他,cp_hidelmsui,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3009,
ILI-E0310,table,其他,cp_node_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3111,
ILI-E0311,table,其他,cp_suspend,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3276,
ILI-E0312,table,平台服务,cron_job,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3314,
ILI-E0313,table,仓库、课程与学习资源,crs_archives,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3386,
ILI-E0314,table,仓库、课程与学习资源,crs_archives_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3406,
ILI-E0315,table,仓库、课程与学习资源,crs_f_definitions,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3420,
ILI-E0316,table,仓库、课程与学习资源,crs_f_definitions_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3440,
ILI-E0317,table,仓库、课程与学习资源,crs_file,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3454,
ILI-E0318,table,仓库、课程与学习资源,crs_file_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3472,
ILI-E0319,table,仓库、课程与学习资源,crs_groupings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3486,
ILI-E0320,table,仓库、课程与学习资源,crs_items,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3504,
ILI-E0321,table,仓库、课程与学习资源,crs_lm_history,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3550,
ILI-E0322,table,仓库、课程与学习资源,crs_objective_lm,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3568,
ILI-E0323,table,仓库、课程与学习资源,crs_objective_lm_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3587,
ILI-E0324,table,仓库、课程与学习资源,crs_objective_qst,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3601,
ILI-E0325,table,仓库、课程与学习资源,crs_objective_qst_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3619,
ILI-E0326,table,仓库、课程与学习资源,crs_objective_status,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3633,
ILI-E0327,table,仓库、课程与学习资源,crs_objective_status_p,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3649,
ILI-E0328,table,仓库、课程与学习资源,crs_objective_tst,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3664,
ILI-E0329,table,仓库、课程与学习资源,crs_objective_tst_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3684,
ILI-E0330,table,仓库、课程与学习资源,crs_objectives,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3698,
ILI-E0331,table,仓库、课程与学习资源,crs_objectives_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3720,
ILI-E0332,table,仓库、课程与学习资源,crs_reference_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3734,
ILI-E0333,table,仓库、课程与学习资源,crs_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3748,
ILI-E0334,table,仓库、课程与学习资源,crs_start,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3812,
ILI-E0335,table,仓库、课程与学习资源,crs_start_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3830,
ILI-E0336,table,仓库、课程与学习资源,crs_timings_exceeded,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3844,
ILI-E0337,table,仓库、课程与学习资源,crs_timings_planed,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3860,
ILI-E0338,table,仓库、课程与学习资源,crs_timings_started,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3877,
ILI-E0339,table,仓库、课程与学习资源,crs_timings_user,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3893,
ILI-E0340,table,仓库、课程与学习资源,crs_timings_usr_accept,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3910,
ILI-E0341,table,仓库、课程与学习资源,crs_user_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3928,
ILI-E0342,table,仓库、课程与学习资源,crs_waiting_list,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3944,
ILI-E0343,table,其他,data_cache,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3960,
ILI-E0344,table,其他,dav_lock,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,3976,
ILI-E0345,table,其他,dav_property,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4002,
ILI-E0346,table,其他,dbk_translations,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4021,
ILI-E0347,table,其他,desktop_item,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4036,
ILI-E0348,table,其他,didactic_tpl_a,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4053,
ILI-E0349,table,其他,didactic_tpl_a_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4071,
ILI-E0350,table,其他,didactic_tpl_abr,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4086,
ILI-E0351,table,其他,didactic_tpl_alp,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4101,
ILI-E0352,table,其他,didactic_tpl_alr,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4120,
ILI-E0353,table,其他,didactic_tpl_en,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4135,
ILI-E0354,table,其他,didactic_tpl_fp,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4150,
ILI-E0355,table,其他,didactic_tpl_fp_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4171,
ILI-E0356,table,其他,didactic_tpl_objs,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4186,
ILI-E0357,table,其他,didactic_tpl_sa,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4202,
ILI-E0358,table,其他,didactic_tpl_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4219,
ILI-E0359,table,其他,didactic_tpl_settings_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4243,
ILI-E0360,table,其他,ecs_cmap_rule,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4258,
ILI-E0361,table,其他,ecs_cmap_rule_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4281,
ILI-E0362,table,其他,ecs_cms_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4295,
ILI-E0363,table,其他,ecs_cms_data_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4317,
ILI-E0364,table,其他,ecs_cms_tree,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4331,
ILI-E0365,table,其他,ecs_community,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4350,
ILI-E0366,table,其他,ecs_container_mapping,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4368,
ILI-E0367,table,其他,ecs_container_mapping_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4388,
ILI-E0368,table,其他,ecs_course_assignments,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4402,
ILI-E0369,table,其他,ecs_course_assignments_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4424,
ILI-E0370,table,其他,ecs_crs_mapping_atts,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4438,
ILI-E0371,table,其他,ecs_crs_mapping_atts_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4455,
ILI-E0372,table,其他,ecs_data_mapping,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4469,
ILI-E0373,table,其他,ecs_events,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4486,
ILI-E0374,table,其他,ecs_events_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4504,
ILI-E0375,table,其他,ecs_export,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4518,
ILI-E0376,table,其他,ecs_import,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4534,
ILI-E0377,table,其他,ecs_node_mapping_a,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4556,
ILI-E0378,table,其他,ecs_part_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4578,
ILI-E0379,table,其他,ecs_remote_user,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4606,
ILI-E0380,table,其他,ecs_remote_user_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4624,
ILI-E0381,table,其他,ecs_server,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4638,
ILI-E0382,table,其他,ecs_server_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4671,
ILI-E0383,table,其他,ecs_user_consent,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4685,
