evidence_id,type,domain,name,claim,path,line,detail
SAK-E0238,table,日志统计,SAKAI_EVENT,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_event.sql,5,sql
SAK-E0239,table,其他工具表,SAKAI_PREFERENCES,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_preferences.sql,5,sql
SAK-E0240,table,站点、用户与权限,SAKAI_SESSION,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_session.sql,5,sql
SAK-E0241,table,其他工具表,SAKAI_LOCKS,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_locks.sql,5,sql
SAK-E0242,table,其他工具表,SAKAI_NOTIFICATION,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_notification.sql,5,sql
SAK-E0243,table,内容与文件,CONTENT_RESOURCE_DELETE,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_content_delete.sql,5,sql
SAK-E0244,table,内容与文件,CONTENT_RESOURCE_BB_DELETE,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_content_delete.sql,53,sql
SAK-E0245,table,其他工具表,SAKAI_CLUSTER,SQL/HBM 定义表,kernel/kernel-impl/src/main/sql/oracle/sakai_cluster.sql,5,sql
SAK-E0246,table,沟通协作,ANNOUNCEMENT_CHANNEL,SQL/HBM 定义表,announcement/announcement-impl/impl/src/sql/oracle/sakai_announcement.sql,5,sql
SAK-E0247,table,沟通协作,ANNOUNCEMENT_MESSAGE,SQL/HBM 定义表,announcement/announcement-impl/impl/src/sql/oracle/sakai_announcement.sql,21,sql
SAK-E0248,table,其他工具表,qrtz_job_details,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,11,sql
SAK-E0249,table,其他工具表,qrtz_job_listeners,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,24,sql
SAK-E0250,table,其他工具表,qrtz_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,33,sql
SAK-E0251,table,其他工具表,qrtz_simple_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,55,sql
SAK-E0252,table,其他工具表,qrtz_cron_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,66,sql
SAK-E0253,table,其他工具表,qrtz_blob_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,76,sql
SAK-E0254,table,其他工具表,qrtz_trigger_listeners,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,85,sql
SAK-E0255,table,其他工具表,qrtz_calendars,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,94,sql
SAK-E0256,table,其他工具表,qrtz_paused_trigger_grps,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,100,sql
SAK-E0257,table,其他工具表,qrtz_fired_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,105,sql
SAK-E0258,table,其他工具表,qrtz_scheduler_state,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,121,sql
SAK-E0259,table,其他工具表,qrtz_locks,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz.sql,128,sql
SAK-E0260,table,其他工具表,qrtz_simprop_triggers,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/quartz2.sql,70,sql
SAK-E0261,table,其他工具表,SCHEDULER_DELAYED_INVOCATION,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/oracle/delayed.sql,5,sql
SAK-E0262,table,其他工具表,QRTZ_JOB_DETAILS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,9,sql
SAK-E0263,table,其他工具表,QRTZ_JOB_LISTENERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,22,sql
SAK-E0264,table,其他工具表,QRTZ_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,32,sql
SAK-E0265,table,其他工具表,QRTZ_SIMPLE_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,55,sql
SAK-E0266,table,其他工具表,QRTZ_CRON_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,67,sql
SAK-E0267,table,其他工具表,QRTZ_BLOB_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,78,sql
SAK-E0268,table,其他工具表,QRTZ_TRIGGER_LISTENERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,88,sql
SAK-E0269,table,其他工具表,QRTZ_CALENDARS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,98,sql
SAK-E0270,table,其他工具表,QRTZ_PAUSED_TRIGGER_GRPS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,104,sql
SAK-E0271,table,其他工具表,QRTZ_FIRED_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,109,sql
SAK-E0272,table,其他工具表,QRTZ_SCHEDULER_STATE,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,125,sql
SAK-E0273,table,其他工具表,QRTZ_LOCKS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz.sql,132,sql
SAK-E0274,table,其他工具表,QRTZ_SIMPROP_TRIGGERS,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2.sql,80,sql
SAK-E0275,table,其他工具表,QRTZ_JOB_DETAILS_NEW,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2-upgrade.sql,52,sql
SAK-E0276,table,其他工具表,QRTZ_TRIGGERS_NEW,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2-upgrade.sql,66,sql
SAK-E0277,table,其他工具表,QRTZ_SIMPLE_TRIGGERS_NEW,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2-upgrade.sql,86,sql
SAK-E0278,table,其他工具表,QRTZ_CRON_TRIGGERS_NEW,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2-upgrade.sql,96,sql
SAK-E0279,table,其他工具表,QRTZ_BLOB_TRIGGERS_NEW,SQL/HBM 定义表,jobscheduler/scheduler-component-shared/src/sql/mysql/quartz2-upgrade.sql,105,sql
SAK-E0280,table,其他工具表,CITATION_COLLECTION,SQL/HBM 定义表,citations/citations-impl/impl/src/sql/oracle/sakai_citation.sql,5,sql
SAK-E0281,table,其他工具表,CITATION_CITATION,SQL/HBM 定义表,citations/citations-impl/impl/src/sql/oracle/sakai_citation.sql,17,sql
SAK-E0282,table,其他工具表,CITATION_COLLECTION_ORDER,SQL/HBM 定义表,citations/citations-impl/impl/src/sql/oracle/sakai_citation.sql,28,sql
SAK-E0283,table,其他工具表,CITATION_SCHEMA,SQL/HBM 定义表,citations/citations-impl/impl/src/sql/oracle/sakai_citation.sql,41,sql
SAK-E0284,table,其他工具表,CITATION_SCHEMA_FIELD,SQL/HBM 定义表,citations/citations-impl/impl/src/sql/oracle/sakai_citation.sql,52,sql
SAK-E0285,table,课程内容 LessonBuilder,lesson_builder_ch_status,SQL/HBM 定义表,lessonbuilder/components/src/ddl/oracle/simplepage.for-11.sql,12,sql
SAK-E0286,table,沟通协作,MFR_EMAIL_NOTIFICATION_T,SQL/HBM 定义表,msgcntr/messageforums-docs/SAK-11740_mysql.sql,1,sql
SAK-E0287,table,沟通协作,MFR_LABEL_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,53,sql
SAK-E0288,table,沟通协作,MFR_UNREAD_STATUS_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,69,sql
SAK-E0289,table,沟通协作,MFR_TOPIC_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,78,sql
SAK-E0290,table,沟通协作,MFR_MESSAGE_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,114,sql
SAK-E0291,table,沟通协作,MFR_AREA_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,139,sql
SAK-E0292,table,沟通协作,MFR_ATTACHMENT_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,154,sql
SAK-E0293,table,沟通协作,MFR_OPEN_FORUM_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,179,sql
SAK-E0294,table,沟通协作,MFR_PRIVATE_FORUM_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,203,sql
SAK-E0295,table,沟通协作,MFR_CONTROL_PERSMISSIONS_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,223,sql
SAK-E0296,table,沟通协作,MFR_MESSAGE_PERSMISSIONS_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,235,sql
SAK-E0297,table,沟通协作,MFR_ACTOR_PERSMISSIONS_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,247,sql
SAK-E0298,table,沟通协作,MFR_MESSAGE_FORUMS_USER_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,252,sql
SAK-E0299,table,沟通协作,MFR_DATE_RESTRICTIONS_T,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/oracle/sakai_messageforums.sql,266,sql
SAK-E0300,table,沟通协作,mfr_actor_permissions_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,2,sql
SAK-E0301,table,沟通协作,mfr_area_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,9,sql
SAK-E0302,table,沟通协作,mfr_attachment_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,26,sql
SAK-E0303,table,沟通协作,mfr_control_permissions_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,63,sql
SAK-E0304,table,沟通协作,mfr_date_restrictions_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,77,sql
SAK-E0305,table,沟通协作,mfr_label_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,92,sql
SAK-E0306,table,沟通协作,mfr_message_forums_user_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,114,sql
SAK-E0307,table,沟通协作,mfr_message_permissions_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,138,sql
SAK-E0308,table,沟通协作,mfr_message_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,152,sql
SAK-E0309,table,沟通协作,mfr_open_forum_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,183,sql
SAK-E0310,table,沟通协作,mfr_private_forum_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,220,sql
SAK-E0311,table,沟通协作,mfr_topic_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,244,sql
SAK-E0312,table,沟通协作,mfr_unread_status_t,SQL/HBM 定义表,msgcntr/messageforums-app/src/sql/mysql/sakai_messageForums.sql,291,sql
SAK-E0313,table,沟通协作,MFR_PERMISSION_LEVEL_T,SQL/HBM 定义表,msgcntr/messageforums-docs/updating/mfr_m2-m3_mysq_conversion.sql,11,sql
SAK-E0314,table,沟通协作,MFR_MEMBERSHIP_ITEM_T,SQL/HBM 定义表,msgcntr/messageforums-docs/updating/mfr_m2-m3_mysq_conversion.sql,48,sql
SAK-E0315,table,沟通协作,MFR_RANK_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/MSGCNTR-620.sql,7,sql
SAK-E0316,table,沟通协作,MFR_RANKIMAGE_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/MSGCNTR-620.sql,27,sql
SAK-E0317,table,沟通协作,MFR_MOVE_HISTORY_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/mfr_conversion_30x-31x.sql,17,sql
SAK-E0318,table,沟通协作,MFR_SYNOPTIC_ITEM,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/mfr_conversion_26x-27x.sql,79,sql
SAK-E0319,table,沟通协作,MSGCNTR_TMP,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/mfr_conversion_26x-27x.sql,110,sql
SAK-E0320,table,沟通协作,MFR_HIDDEN_GROUPS_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/mfr_conversion_28x-30x.sql,142,sql
SAK-E0321,table,沟通协作,MFR_RANK_INDIVIDUAL_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/SAK-29036.sql,1,sql
SAK-E0322,table,其他工具表,TMP_DIGITS,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/SAK-29036.sql,9,sql
SAK-E0323,table,其他工具表,TMP_SEQUENCE,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/sql/oracle/SAK-29036.sql,22,sql
SAK-E0324,table,其他工具表,URL_RANDOMISED_MAPPINGS_T,SQL/HBM 定义表,shortenedurl/docs/database/oracle/shortenedurl-ddl-1.0.0-oracle.sql,2,sql
SAK-E0325,table,其他工具表,SAKAI_PRESENCE,SQL/HBM 定义表,presence/presence-impl/impl/src/sql/oracle/sakai_presence.sql,5,sql
SAK-E0326,table,其他工具表,CMN_TYPE_T,SQL/HBM 定义表,common/common-composite-component/src/sql/oracle/sakai_common.sql,4,sql
SAK-E0327,table,站点、用户与权限,SAKAI_PERSON_T,SQL/HBM 定义表,common/common-composite-component/src/sql/oracle/sakai_common.sql,20,sql
SAK-E0328,table,其他工具表,SAKAI_PRIVACY_RECORD,SQL/HBM 定义表,common/privacy-hbm/src/java/org/sakaiproject/hbm/sql/schema-export-oracle.sql,3,sql
SAK-E0329,table,沟通协作,MAILARCHIVE_CHANNEL,SQL/HBM 定义表,mailarchive/mailarchive-impl/impl/src/sql/oracle/sakai_mailarchive.sql,5,sql
SAK-E0330,table,沟通协作,MAILARCHIVE_MESSAGE,SQL/HBM 定义表,mailarchive/mailarchive-impl/impl/src/sql/oracle/sakai_mailarchive.sql,21,sql
SAK-E0331,table,其他工具表,search_transaction,SQL/HBM 定义表,search/search-impl/impl/src/sql/oracle/sakai_search_parallel.sql,4,sql
SAK-E0332,table,其他工具表,searchbuilderitem,SQL/HBM 定义表,search/search-impl/impl/src/sql/oracle/sakai_search_parallel.sql,10,sql
SAK-E0333,table,其他工具表,search_journal,SQL/HBM 定义表,search/search-impl/impl/src/sql/oracle/sakai_search_parallel.sql,20,sql
SAK-E0334,table,其他工具表,search_node_status,SQL/HBM 定义表,search/search-impl/impl/src/sql/oracle/sakai_search_parallel.sql,27,sql
SAK-E0335,table,其他工具表,tagservice_collection,SQL/HBM 定义表,tags/tags-impl/impl/src/resources/db/migration/mysql.sql,1,sql
SAK-E0336,table,其他工具表,tagservice_tag,SQL/HBM 定义表,tags/tags-impl/impl/src/resources/db/migration/mysql.sql,17,sql
SAK-E0337,table,其他工具表,sakai_feedback,SQL/HBM 定义表,feedback/src/java/oracle/createtables.sql,1,sql
SAK-E0338,table,日志统计,SAKAI_EVENT_DELAY,SQL/HBM 定义表,content/content-impl-providers/impl/src/sql/oracle/sakai_event_delay.sql,5,sql
SAK-E0339,table,其他工具表,IMSENT_PERSON,SQL/HBM 定义表,providers/imsent/src/sql/hsqldb/imsent_provider.sql,5,sql
SAK-E0340,table,其他工具表,IMSENT_GROUP,SQL/HBM 定义表,providers/imsent/src/sql/hsqldb/imsent_provider.sql,34,sql
SAK-E0341,table,其他工具表,IMSENT_MEMBERSHIP,SQL/HBM 定义表,providers/imsent/src/sql/hsqldb/imsent_provider.sql,88,sql
SAK-E0342,table,其他工具表,CM_SEC_CATEGORY_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/conversion.sql,2,sql
SAK-E0343,table,其他工具表,CM_ACADEMIC_SESSION_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,18,sql
SAK-E0344,table,其他工具表,CM_COURSE_SET_CANON_ASSOC_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,19,sql
SAK-E0345,table,其他工具表,CM_COURSE_SET_OFFERING_ASSOC_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,20,sql
SAK-E0346,table,其他工具表,CM_CROSS_LISTING_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,21,sql
SAK-E0347,table,其他工具表,CM_ENROLLMENT_SET_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,22,sql
SAK-E0348,table,其他工具表,CM_ENROLLMENT_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,23,sql
SAK-E0349,table,其他工具表,CM_MEETING_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,24,sql
SAK-E0350,table,其他工具表,CM_MEMBERSHIP_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,25,sql
SAK-E0351,table,其他工具表,CM_MEMBER_CONTAINER_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,26,sql
SAK-E0352,table,其他工具表,CM_OFFICIAL_INSTRUCTORS_T,SQL/HBM 定义表,edu-services/cm-service/xdocs/db-conversion-2.3.1-2.4.0/oracle/cm-2.3.1-oracle.sql,27,sql
SAK-E0353,table,其他工具表,user_audits_log,SQL/HBM 定义表,userauditservice/impl/src/sql/oracle/user_audits.sql,2,sql
SAK-E0354,table,其他工具表,COMMONS_COMMONS,SQL/HBM 定义表,commons/impl/src/sql/oracle/commons_tables.sql,1,sql
SAK-E0355,table,其他工具表,COMMONS_COMMONS_POST,SQL/HBM 定义表,commons/impl/src/sql/oracle/commons_tables.sql,8,sql
SAK-E0356,table,其他工具表,COMMONS_POST,SQL/HBM 定义表,commons/impl/src/sql/oracle/commons_tables.sql,14,sql
SAK-E0357,table,其他工具表,COMMONS_COMMENT,SQL/HBM 定义表,commons/impl/src/sql/oracle/commons_tables.sql,25,sql
SAK-E0358,table,其他工具表,COMMONS_LIKE,SQL/HBM 定义表,commons/impl/src/sql/oracle/commons_tables.sql,35,sql
SAK-E0359,table,沟通协作,CHAT_CHANNEL,SQL/HBM 定义表,chat/chat-impl/impl/src/sql/oracle/sakai_chat.sql,5,sql
SAK-E0360,table,沟通协作,CHAT_MESSAGE,SQL/HBM 定义表,chat/chat-impl/impl/src/sql/oracle/sakai_chat.sql,21,sql
SAK-E0361,table,测验/题库 Samigo,SAM_GRADINGATTACHMENT_T,SQL/HBM 定义表,samigo/docs/conversion/samigo_2_6_x-2_7_0_oracle_conversion.sql,9,sql
SAK-E0362,table,测验/题库 Samigo,SAM_ANSWER_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,105,sql
SAK-E0363,table,测验/题库 Samigo,SAM_PUBLISHEDASSESSMENT_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,117,sql
SAK-E0364,table,测验/题库 Samigo,SAM_ASSESSMENTGRADING_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,134,sql
SAK-E0365,table,测验/题库 Samigo,SAM_FUNCTIONDATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,152,sql
SAK-E0366,table,测验/题库 Samigo,SAM_ITEMGRADING_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,160,sql
SAK-E0367,table,测验/题库 Samigo,SAM_PUBLISHEDMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,178,sql
SAK-E0368,table,测验/题库 Samigo,SAM_PUBLISHEDSECTIONMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,185,sql
SAK-E0369,table,测验/题库 Samigo,SAM_SECTION_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,192,sql
SAK-E0370,table,测验/题库 Samigo,SAM_QUESTIONPOOLITEM_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,207,sql
SAK-E0371,table,测验/题库 Samigo,SAM_PUBLISHEDITEMFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,212,sql
SAK-E0372,table,测验/题库 Samigo,SAM_ITEMFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,219,sql
SAK-E0373,table,测验/题库 Samigo,SAM_ITEMMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,226,sql
SAK-E0374,table,测验/题库 Samigo,SAM_PUBLISHEDFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,233,sql
SAK-E0375,table,测验/题库 Samigo,SAM_GRADINGSUMMARY_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,249,sql
SAK-E0376,table,测验/题库 Samigo,SAM_PUBLISHEDEVALUATION_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,273,sql
SAK-E0377,table,测验/题库 Samigo,SAM_PUBLISHEDACCESSCONTROL_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,286,sql
SAK-E0378,table,测验/题库 Samigo,SAM_QUALIFIERDATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,312,sql
SAK-E0379,table,测验/题库 Samigo,SAM_QUESTIONPOOLACCESS_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,320,sql
SAK-E0380,table,测验/题库 Samigo,SAM_AUTHZDATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,326,sql
SAK-E0381,table,测验/题库 Samigo,SAM_ASSESSEVALUATION_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,340,sql
SAK-E0382,table,测验/题库 Samigo,SAM_ANSWERFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,353,sql
SAK-E0383,table,测验/题库 Samigo,SAM_PUBLISHEDANSWER_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,360,sql
SAK-E0384,table,测验/题库 Samigo,SAM_PUBLISHEDANSWERFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,372,sql
SAK-E0385,table,测验/题库 Samigo,SAM_PUBLISHEDITEM_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,379,sql
SAK-E0386,table,测验/题库 Samigo,SAM_ASSESSACCESSCONTROL_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,400,sql
SAK-E0387,table,测验/题库 Samigo,SAM_PUBLISHEDSECTION_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,427,sql
SAK-E0388,table,测验/题库 Samigo,SAM_PUBLISHEDITEMTEXT_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,442,sql
SAK-E0389,table,测验/题库 Samigo,SAM_PUBLISHEDSECUREDIP_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,449,sql
SAK-E0390,table,测验/题库 Samigo,SAM_QUESTIONPOOL_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,456,sql
SAK-E0391,table,测验/题库 Samigo,SAM_SECTIONMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,474,sql
SAK-E0392,table,测验/题库 Samigo,SAM_ITEM_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,481,sql
SAK-E0393,table,测验/题库 Samigo,SAM_ASSESSFEEDBACK_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,502,sql
SAK-E0394,table,测验/题库 Samigo,SAM_SECUREDIP_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,518,sql
SAK-E0395,table,测验/题库 Samigo,SAM_ITEMTEXT_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,525,sql
SAK-E0396,table,测验/题库 Samigo,SAM_PUBLISHEDITEMMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,532,sql
SAK-E0397,table,测验/题库 Samigo,SAM_MEDIA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,539,sql
SAK-E0398,table,测验/题库 Samigo,SAM_ASSESSMENTBASE_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,557,sql
SAK-E0399,table,测验/题库 Samigo,SAM_TYPE_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,576,sql
